財產號碼,購買日期,財產名稱,使用年限,規格,型號,單價,保管單位,存放地點,保管人,備註,廠商名稱,狀態,採購單號,經費類別,經費來源,會計科目,傳票號碼,傳票日期,廠牌,型號
1080065002,1080829,行動音響,5,1.放大器：Class D，最大輸出190 W，失真< 1%。 2.靈敏度：89 dB。 3.喇叭系統：1吋高音號角式，8吋中低音紙盆式的雙音路系統。 4.含2支無線麥克風，無手機信號干擾。 5.放音座。 6.藍牙功能。 7.各種輸入音量獨立控制與主音量控制。 8.含麥克風收納裝置。 9.手提、以伸縮提把及滑輪拖拉。 10.待機時間7小時以上。 11.具有LED充電指示燈。 12.以上規格同等級或(含)以上。,臺,"23,500",學生事務處課外活動指導組,H10100,王棋慧, ,利洋國際科技有限公司,正常,採字1080000106,校內單位,學生事務處,其他設備,31080831017,1080831,MIPRO,MA-708
1080065003,1080829,行動音響,5,1.放大器：Class D，最大輸出190 W，失真< 1%。 2.靈敏度：89 dB。 3.喇叭系統：1吋高音號角式，8吋中低音紙盆式的雙音路系統。 4.含2支無線麥克風，無手機信號干擾。 5.放音座。 6.藍牙功能。 7.各種輸入音量獨立控制與主音量控制。 8.含麥克風收納裝置。 9.手提、以伸縮提把及滑輪拖拉。 10.待機時間7小時以上。 11.具有LED充電指示燈。 12.以上規格同等級或(含)以上。,臺,"23,500",學生事務處課外活動指導組,H10400,王棋慧, ,利洋國際科技有限公司,正常,採字1080000106,校內單位,學生事務處,其他設備,31080831017,1080831,MIPRO,MA-708
1080065009,1080829,行動音響,5,1.放大器：Class D，最大輸出190 W，失真< 1%。 2.靈敏度：89 dB。 3.喇叭系統：1吋高音號角式，8吋中低音紙盆式的雙音路系統。 4.含2支無線麥克風，無手機信號干擾。 5.放音座。 6.藍牙功能。 7.各種輸入音量獨立控制與主音量控制。 8.含麥克風收納裝置。 9.手提、以伸縮提把及滑輪拖拉。 10.待機時間7小時以上。 11.具有LED充電指示燈。 12.以上規格同等級或(含)以上。,臺,"23,500",學生事務處課外活動指導組,H10901,王棋慧, ,利洋國際科技有限公司,正常,採字1080000106,校內單位,學生事務處,其他設備,31080831017,1080831,MIPRO,MA-708
1080065010,1080829,行動音響,5,1.放大器：Class D，最大輸出190 W，失真< 1%。 2.靈敏度：89 dB。 3.喇叭系統：1吋高音號角式，8吋中低音紙盆式的雙音路系統。 4.含2支無線麥克風，無手機信號干擾。 5.放音座。 6.藍牙功能。 7.各種輸入音量獨立控制與主音量控制。 8.含麥克風收納裝置。 9.手提、以伸縮提把及滑輪拖拉。 10.待機時間7小時以上。 11.具有LED充電指示燈。 12.以上規格同等級或(含)以上。,臺,"23,500",學生事務處課外活動指導組,H10400,王棋慧, ,利洋國際科技有限公司,正常,採字1080000106,校內單位,學生事務處,其他設備,31080831017,1080831,MIPRO,MA-708
1080065011,1080829,行動音響,5,1.放大器：Class D，最大輸出190 W，失真< 1%。 2.靈敏度：89 dB。 3.喇叭系統：1吋高音號角式，8吋中低音紙盆式的雙音路系統。 4.含2支無線麥克風，無手機信號干擾。 5.放音座。 6.藍牙功能。 7.各種輸入音量獨立控制與主音量控制。 8.含麥克風收納裝置。 9.手提、以伸縮提把及滑輪拖拉。 10.待機時間7小時以上。 11.具有LED充電指示燈。 12.以上規格同等級或(含)以上。,臺,"23,500",學生事務處課外活動指導組,H10400,王棋慧, ,利洋國際科技有限公司,正常,採字1080000106,校內單位,學生事務處,其他設備,31080831017,1080831,MIPRO,MA-708
1080458001,1090513,微霧風扇,2,大風量設計: 使用18吋大風量風扇，三段風速調整，不鏽鋼風扇網，不易生鏽。 水箱儲水: 60公升水箱設計可連續噴霧3.5小時。 高度隨意調整: 風扇高度可調高至190公分，提高噴霧高度，避免直接朝人體噴霧。 快拆接頭: 方便拆裝風扇，易於搬運。 移動性高: 無需架設管路，隨插即用；輪軸附鎖設計，可使本體固定不滑動，增加安全性。 無水保護裝置: 水量少於低水位將自動停機。 時間控制: 三段式計時器設定噴霧、停止時間。 自動洩壓: 主機停止時，自動洩除管路壓力，確保噴嘴不滴水。,台,"26,500",學生事務處課外活動指導組,H20101,王棋慧, ,永協順企業有限公司,正常,採字1080000774,校內單位,總務處,其他設備,31090519077,1090519,物理,WMF-10005-6D
1080458002,1090513,微霧風扇,2,大風量設計: 使用18吋大風量風扇，三段風速調整，不鏽鋼風扇網，不易生鏽。 水箱儲水: 60公升水箱設計可連續噴霧3.5小時。 高度隨意調整: 風扇高度可調高至190公分，提高噴霧高度，避免直接朝人體噴霧。 快拆接頭: 方便拆裝風扇，易於搬運。 移動性高: 無需架設管路，隨插即用；輪軸附鎖設計，可使本體固定不滑動，增加安全性。 無水保護裝置: 水量少於低水位將自動停機。 時間控制: 三段式計時器設定噴霧、停止時間。 自動洩壓: 主機停止時，自動洩除管路壓力，確保噴嘴不滴水。,台,"26,500",學生事務處課外活動指導組,H20101,王棋慧, ,永協順企業有限公司,正常,採字1080000774,校內單位,總務處,其他設備,31090519077,1090519,物理,WMF-10005-6D
1090013001,1090515,球棒,2,1.碳纖維握把。 2.33吋。 3.30oz。 4.材質：ATAC鋁合金。,根,"12,600",學生事務處課外活動指導組,O12400,王棋慧, ,國際露營體育用品社羅國新,正常,採字1090000090,校內單位,學生事務處,其他設備,31090521073,1090521,EASTON,BEAT X HYBRID
1090013002,1090515,球棒,2,1.碳纖維握把。 2.33吋。 3.30oz。 4.材質：ATAC鋁合金。,根,"12,600",學生事務處課外活動指導組,O12400,王棋慧, ,國際露營體育用品社羅國新,正常,採字1090000090,校內單位,學生事務處,其他設備,31090521073,1090521,EASTON,BEAT X HYBRID
1090033000,1090617,羽球專用穿線機,5,1.立式機台。  2.具備360度可旋轉托盤架子。  3.使用微電腦控制拉線機頭驅動，減少拉線張力誤差。  4.打結記憶功能。  5.拉力系統：具備防撞、防扯自動抬頭拉線裝置，及轉盤自動剎車功能，架拍組與拉線頭間距離縮短，可確保拉線磅數。  6.中管高度可調整。  7.定位式套筒線夾。 8.頻率50/60HZ。 9.電壓100-240V。 10.尺寸93cm*43cm*105-125cm。,台,"96,300",學生事務處課外活動指導組,O12300,王棋慧, ,羽球世家體育用品社蘇麗瑛,正常,採字1090000094,校內單位,學生事務處,其他設備,31090630052,1090630,勝利,C-7032PRO
1090034001,1090617,LED雙短棍,5,1. 80燈。 2.最亮白光持續時間可達30分鐘。 3.提供Pixel MR編輯圖形軟體，可讀入jpg/bmp/png/gif 之圖片檔。 4.中間鋁管長36 cm，外徑2.2cm。 5.兩端透明管長32cm，外徑2cm。 6.重量318g。 7.可充電使用，附充電線。 8.附傳輸線、收納袋。,根,"27,300",學生事務處課外活動指導組,O32300,王棋慧, ,旋舞炎表演工作坊陸偉華,正常,採字1090000119,校內單位,學生事務處,其他設備,31090624035,1090624,旋舞炎,訂製品
1090034002,1090617,LED雙短棍,5,1. 80燈。 2.最亮白光持續時間可達30分鐘。 3.提供Pixel MR編輯圖形軟體，可讀入jpg/bmp/png/gif 之圖片檔。 4.中間鋁管長36 cm，外徑2.2cm。 5.兩端透明管長32cm，外徑2cm。 6.重量318g。 7.可充電使用，附充電線。 8.附傳輸線、收納袋。,根,"27,300",學生事務處課外活動指導組,O32300,王棋慧, ,旋舞炎表演工作坊陸偉華,正常,採字1090000119,校內單位,學生事務處,其他設備,31090624035,1090624,旋舞炎,訂製品
1090035001,1090617,主動式喇叭,5,1.低頻驅動器功率放大器：450W峰值，8歐姆。 2.高頻驅動器功率放大器：100W峰值，8歐姆。 3.總功率：550W峰值。 4.輸入：1×TRS(靈敏度：-40dBu ~ +4dBu，抗阻20KΩ)，1×XLR(靈敏度：-40dBu ~ +4dBu，抗阻20KΩ)。 5.輸出：1×XLR。 6.頻率範圍：55Hz - 20kHz。 7.分頻頻率：2.4kHz。 8.最大峰值聲壓級：126dB。 9.外殼材料：模壓塑料。,顆,"17,000",學生事務處課外活動指導組,O22400,王棋慧, ,全方位樂器有限公司,正常,採字1090000069,校內單位,學生事務處,其他設備,31090729069,1090729,Behringer,B215D
1090035002,1090617,主動式喇叭,5,1.低頻驅動器功率放大器：450W峰值，8歐姆。 2.高頻驅動器功率放大器：100W峰值，8歐姆。 3.總功率：550W峰值。 4.輸入：1×TRS(靈敏度：-40dBu ~ +4dBu，抗阻20KΩ)，1×XLR(靈敏度：-40dBu ~ +4dBu，抗阻20KΩ)。 5.輸出：1×XLR。 6.頻率範圍：55Hz - 20kHz。 7.分頻頻率：2.4kHz。 8.最大峰值聲壓級：126dB。 9.外殼材料：模壓塑料。,顆,"17,000",學生事務處課外活動指導組,O22400,王棋慧, ,全方位樂器有限公司,正常,採字1090000069,校內單位,學生事務處,其他設備,31090729069,1090729,Behringer,B215D
1090036000,1090617,吉他音箱,5,"1.功率：120W。 2.雙通道-清音&失真。 3.單輸入：6.3mm。 4.揚聲器：2×12""。 5.控制：3頻段均衡器，驅動器，混響，音量。 6.腳踏板介面，內建效果器。 7.輸出：8歐姆，1/4""。",顆,"19,000",學生事務處課外活動指導組,O22400,王棋慧, ,全方位樂器有限公司,正常,採字1090000069,校內單位,學生事務處,其他設備,31090729069,1090729,Laney,LX120RT
1090037000,1090617,貝斯,5,1.含Precision Bass拾音器系列。 2.骨質上弦枕加上集中加高的銅條。 3.開背式弦鈕、Posiflex石墨調整桿增加強度。 4.琴身材質：赤楊木。 5.琴頸材質：楓木。 6.琴橋： High Mass 復古型琴橋(可穿背及正面裝弦)。 7.指板材質：楓木。 8.弦長：34吋。 9.護板：三層仿羊皮紙。 10.含貝斯硬盒。,把,"53,000",學生事務處課外活動指導組,O32100,王棋慧, ,全方位樂器有限公司,正常,採字1090000069,校內單位,學生事務處,其他設備,31090729069,1090729,Fender,American Professional Precision Bass
1090038000,1090617,貝斯音箱,5,"1.輸出功率：50W。 2.揚聲器：1 × 12""。 3.3段EQ。 4.輸入： 1×1/4""(樂器)、1×1/8"" (輔助音源)。 5.輸出：1×1/4"" (耳機)。",顆,"11,500",學生事務處課外活動指導組,K12102,王棋慧, ,全方位樂器有限公司,正常,採字1090000069,校內單位,學生事務處,其他設備,31090729069,1090729,Orange,Crush Bass 50
1090039000,1090617,吉他,6,1.40吋。 2.面板：雲杉木單板。 3.側背板：胡桃木。 4.含吉他肩帶及原廠吉他袋。,把,"13,000",學生事務處課外活動指導組,O22400,王棋慧, ,全方位樂器有限公司,正常,採字1090000069,校內單位,學生事務處,其他設備,31090729069,1090729,VEELAH,V3-OM
1090040000,1090617,數位電鋼琴,5,"1.鍵數：88鍵、PHA-4標準鍵盤。 2.觸鍵靈敏度：觸鍵力度：100種，固定力度。 3.同時最大發聲數：288。 4.音色數：86種。 5.喇叭輸出功率：13W×2。 6.錄音器：標準MIDI檔(Format 0，最多70,000音符)，音訊檔(WAV，需使用USB隨身碟)。 7.功能：節拍器、音訊錄音器、藍芽音訊。 8.重量：19公斤以下。 9.附琴椅、耳機、琴袋、雙叉型琴架。",台,"53,000",學生事務處課外活動指導組,O22400,王棋慧, ,全方位樂器有限公司,正常,採字1090000069,校內單位,學生事務處,其他設備,31090729069,1090729,ROLAND,FP-60
1090075001,1090720,喇叭,5,1.低音單體：8吋高承受功率低音單體。 2.高音單體：3吋高承受功率高音單體(內含響度調整器)。 3.頻率範圍：60Hz~20kHz。 4.靈敏度：89dB。 5.阻抗：8 ohms。 6.功率：300W。,顆,"6,250",學生事務處課外活動指導組,O42400,王棋慧, ,葉興資訊有限公司,正常,採字1090000055,校內單位,學生事務處,其他設備,31090729027,1090729,BMB,CSN-300
1090075002,1090720,喇叭,5,1.低音單體：8吋高承受功率低音單體。 2.高音單體：3吋高承受功率高音單體(內含響度調整器)。 3.頻率範圍：60Hz~20kHz。 4.靈敏度：89dB。 5.阻抗：8 ohms。 6.功率：300W。,顆,"6,250",學生事務處課外活動指導組,O42400,王棋慧, ,葉興資訊有限公司,正常,採字1090000055,校內單位,學生事務處,其他設備,31090729027,1090729,BMB,CSN-300
1090076001,1090720,行動音響,5,1.放大器：Class D，最大輸出190 W，失真< 1%。 2.靈敏度：89 dB。 3.喇叭系統：1吋高音號角式，8吋中低音紙盆式的雙音路系統。 4.含2支無線麥克風，無手機信號干擾。 5.放音座。 6.藍牙功能。 7.各種輸入音量獨立控制與主音量控制。 8.含麥克風收納裝置。 9.手提、以伸縮提把及滑輪拖拉。 10.待機時間7小時。 11.具有LED充電指示燈。,台,"26,000",學生事務處課外活動指導組,H10400,王棋慧, ,葉興資訊有限公司,正常,採字1090000055,校內單位,學生事務處,其他設備,31090729027,1090729,MIPRO,MA-708
1090076002,1090720,行動音響,5,1.放大器：Class D，最大輸出190 W，失真< 1%。 2.靈敏度：89 dB。 3.喇叭系統：1吋高音號角式，8吋中低音紙盆式的雙音路系統。 4.含2支無線麥克風，無手機信號干擾。 5.放音座。 6.藍牙功能。 7.各種輸入音量獨立控制與主音量控制。 8.含麥克風收納裝置。 9.手提、以伸縮提把及滑輪拖拉。 10.待機時間7小時。 11.具有LED充電指示燈。,台,"26,000",學生事務處課外活動指導組,O32100,王棋慧, ,葉興資訊有限公司,正常,採字1090000055,校內單位,學生事務處,其他設備,31090729027,1090729,MIPRO,MA-708
1090076003,1090720,行動音響,5,1.放大器：Class D，最大輸出190 W，失真< 1%。 2.靈敏度：89 dB。 3.喇叭系統：1吋高音號角式，8吋中低音紙盆式的雙音路系統。 4.含2支無線麥克風，無手機信號干擾。 5.放音座。 6.藍牙功能。 7.各種輸入音量獨立控制與主音量控制。 8.含麥克風收納裝置。 9.手提、以伸縮提把及滑輪拖拉。 10.待機時間7小時。 11.具有LED充電指示燈。,台,"26,000",學生事務處課外活動指導組,H10400,王棋慧, ,葉興資訊有限公司,正常,採字1090000055,校內單位,學生事務處,其他設備,31090729027,1090729,MIPRO,MA-708
1090076004,1090720,行動音響,5,1.放大器：Class D，最大輸出190 W，失真< 1%。 2.靈敏度：89 dB。 3.喇叭系統：1吋高音號角式，8吋中低音紙盆式的雙音路系統。 4.含2支無線麥克風，無手機信號干擾。 5.放音座。 6.藍牙功能。 7.各種輸入音量獨立控制與主音量控制。 8.含麥克風收納裝置。 9.手提、以伸縮提把及滑輪拖拉。 10.待機時間7小時。 11.具有LED充電指示燈。,台,"26,000",學生事務處課外活動指導組,H10400,王棋慧, ,葉興資訊有限公司,正常,採字1090000055,校內單位,學生事務處,其他設備,31090729027,1090729,MIPRO,MA-708
1090076005,1090720,行動音響,5,1.放大器：Class D，最大輸出190 W，失真< 1%。 2.靈敏度：89 dB。 3.喇叭系統：1吋高音號角式，8吋中低音紙盆式的雙音路系統。 4.含2支無線麥克風，無手機信號干擾。 5.放音座。 6.藍牙功能。 7.各種輸入音量獨立控制與主音量控制。 8.含麥克風收納裝置。 9.手提、以伸縮提把及滑輪拖拉。 10.待機時間7小時。 11.具有LED充電指示燈。,台,"26,000",學生事務處課外活動指導組,H10100,王棋慧, ,葉興資訊有限公司,正常,採字1090000055,校內單位,學生事務處,其他設備,31090729027,1090729,MIPRO,MA-708
1090077000,1090723,電木吉他,5,1.40吋。 2.面板：雲杉木單板。 3.側背板：胡桃木。 4.含拾音器。 5.含吉他肩帶及原廠吉他袋。,把,"16,000",學生事務處課外活動指導組,O22400,王棋慧, ,全方位樂器有限公司,正常,採字1090000069,校內單位,學生事務處,其他設備,31090729069,1090729,VEELAH,V3-OMCE
1090098000,1090730,數位相機,5,"1.感光元件：1.0 吋 CMOS 感光元件，長寬比 3:2，有效畫素2,010萬。 2.螢幕：3.0吋螢幕，可向上180度、向下45度翻轉。 3.電子觀景窗：彈出式，144萬點電子觀景器。 4.影像處理器：BIONZ X。 5.鏡頭：Zeiss Vario-Sonnar T。 6.焦距：25-73mm(4：3)、26-76mm(16：9)。 7.可用光圈：F1.8(W)-F2.8(T)。 8.防手震：5軸光學防手震。 9.快門速度：30-1/2000。 10.感光度：125-12800，可擴展ISO80、多框降噪可至25600。",台,"24,800",學生事務處課外活動指導組,H10400,王棋慧, ,雅士照相器材行何念芳,正常,採字1090000107,校內單位,學生事務處,其他設備,31090731264,1090731,SONY,RX100M5A
1090099000,1090730,真空包裝機,5,1.強化玻璃上蓋。 2.不鏽鋼304機身。 3.腔室內槽。 4.抽氣能力：60L/min。 5.可乾濕兩用，可調整封口、真空封口、醃漬三種類型。 6.LED觸控面板。 7.封口長度：30cm。 8.內槽尺寸：長30 cm*寬32 cm*高8cm。,台,"20,990",學生事務處課外活動指導組,O22100,王棋慧, ,廚星餐飲設備有限公司,正常,採字1090000184,校內單位,學生事務處,機械儀器及設備,31090731256,1090731,ARTISAN,CVS30501
1090100000,1090730,冷凍櫃,5,1.立式，單門。 2.容量：200L。 3.溫度範圍：－14℃～－24℃。 4.冰箱內9層。,台,"15,225",學生事務處課外活動指導組,H11000,王棋慧, ,廚星餐飲設備有限公司,正常,採字1090000184,校內單位,學生事務處,機械儀器及設備,31090731256,1090731,WARRIOR,TF-29A
1090158000,1090914,筆記型電腦,5,1.螢幕：15.6吋 LCD ，解析度 1920*1080(，內建Nvidia獨立顯示晶片。 2.處理器：Intel Mobile Core i7 2.6GHz(第10代製程，處理器核心數(Cores)6個，執行緒12個。 3.記憶體：8GB DDR3。 4.硬碟機：固態硬碟(SSD，Solid State Drive) 200GB。 5. DVD燒錄器(內建)，提供USB 介面2個，內建HD攝影機。 6.作業系統：WIN 10 64Bit中文專業隨機版(合法版權)。 7.1個耳機／喇叭／線路輸出，支援內崁式麥克風的耳機。 8.區域網路：提供內建Ethernet網路介面達10/100/1000Mbps。 9.無線網路：802.11 bgn。 10.提供電腦包、滑鼠、鋰離子電池一個。 11.具中華民國環保標章認證。 ,台,"29,746",學生事務處課外活動指導組,H11500,王棋慧, ,慶銘資訊有限公司,正常,採字1090000053,校內單位,學生事務處,機械儀器及設備,31090930132,1090930,捷元,GNB15H-10G650
1090320000,1091123,領夾數位無線麥克風組,5,UHF 505~530MHz，含URX-P40 便攜式接收 器、UTX-B40 腰包式發射器，線路輸入、 監聽耳機輸出（3.5mm）,組,"20,000",學生事務處課外活動指導組,H10502,王棋慧, ,新記股份有限公司,正常,採字1090000266,專案,(L2-100)深化師生志工服務(課指組)109年高教深耕計畫,機械儀器及設備,31091124015,1091124,SONY,UWP-D21=K14
1090321000,1091123,多軌道藍芽混音器,5,12CH Mixer 多軌道藍芽混音器 12進10出 USB音頻接口,組,"19,250",學生事務處課外活動指導組,H10502,王棋慧, ,新記股份有限公司,正常,採字1090000266,專案,(L2-100)深化師生志工服務(課指組)109年高教深耕計畫,機械儀器及設備,31091124015,1091124,Tascam,Model 12
1090322000,1091123,ATEM直播切換器,5,迷你導播機/ 乙太網直播功能/USB錄影功能 含500G外接USB C硬碟/ 四個HDMI輸入、一 個HDMI輸出（可設定Multiview、pgm）,組,"24,750",學生事務處課外活動指導組,H10502,王棋慧, ,新記股份有限公司,正常,採字1090000266,專案,(L2-100)深化師生志工服務(課指組)109年高教深耕計畫,機械儀器及設備,31091124015,1091124,Blackmagic,Atem mini Pro
1090325000,1091123,三軸穩定器,5,1. 電氣：12V/2A 配件電源接口，相機控制接口，8-pin 接口。 2. 支援接口類型藍牙 4.0；USB –CDJI Assistant 2 安裝要求:Windows 7 ; Mac OS X 10.11 Ronin App 安裝要求:iOS 9.0 版本； Android 4.4 版本。 3. 角度抖動量 0.02°。 4. 最大可控轉速:平移方向：360°/s俯仰方向：360°/s，橫滾方向：360°/s。 5. 重量:約 1.50 kg (僅含雲台)約1.85 kg（含雲台、手柄）。 6. 可搭載相機尺寸:安裝底座中心至橫滾軸最大水準長度為 98 mm相機寬度不超過 205 mm高度不超過 :150 mm。,組,"15,000",學生事務處課外活動指導組,H10502,王棋慧, ,雅士照相器材行何念芳,正常,採字1090000267,專案,(L2-100)深化師生志工服務(課指組)109年高教深耕計畫,機械儀器及設備,31091124015,1091124,SONY,DJI RONINS
1099026000,1090914,電腦-螢幕,4,1.彩色23.5吋IPS面板寬螢幕LED背光模組。 2.液晶點亮(Tr)(Time to Rise)點閉(Tf)(Time to Fall)總反應時間：14ms 3.解析度：1920*1080 @60Hz。 4.顯示色彩：16.7M。 5.亮度：典型標準值(Typ.) 250 cd/m2。 6.內建防刮玻璃功能。 7.具中華民國環保標章認證。,台,"3,455",學生事務處課外活動指導組,H10400,王棋慧,社團部 ,慶銘資訊有限公司,正常,採字1090000053,校內單位,學生事務處,機械儀器及設備,31090930132,1090930,Acer,V246HYL
1100043000,1100716,LED燈棍,5,1.組合後尺寸：邊90cm*邊90cm*轉棍126cm。 2.總重：1418g。3. LED燈數：單邊20燈，雙面*4邊。 4.組合後形狀；菱形。,組,"12,600",學生事務處課外活動指導組,O32300,王棋慧, ,旋舞炎表演工作坊陸偉華,正常,採字1100000139,校內單位,學生事務處,其他設備,31100721062,1100721,旋舞炎表演工作坊,訂製品
1100047000,1100728,電木吉他,5,1.面板：歐洲雲杉單板。2.側背板：桑托斯單板。3.指板：烏木。4.尺寸：41吋。5.含背帶、琴盒、立式鐵製吉他架。,把,"42,000",學生事務處課外活動指導組,O22400,王棋慧, ,全方位樂器有限公司,正常,採字1100000066,校內單位,學生事務處,其他設備,31100731173,1100731,DADARWOOD,蒼狼
1100048000,1100728,電木吉他,5,1.面板：雲杉木單板。2.側背板：桃花心木。3.加振拾音器。4.尺寸：41吋。5.含背帶、吉他袋、立式鐵製吉他架。,把,"18,000",學生事務處課外活動指導組,O22400,王棋慧, ,全方位樂器有限公司,正常,採字1100000066,校內單位,學生事務處,其他設備,31100731173,1100731,DADARWOOD,DT660
1100049000,1100728,爵士鼓組,5,"1.含鼓椅一張、鼓棒一副及銅鈸四片。2.鼓架材質：鍍鉻。3.通通鼓含懸吊系統。4.大鼓一個：22""*18""。5.通通鼓兩個：10""*7""＆12""*8""。6.落地鼓一個：16""*16""。7.小鼓一個：14""*5.5""。",組,"63,000",學生事務處課外活動指導組,K12102,王棋慧, ,全方位樂器有限公司,正常,採字1100000066,校內單位,學生事務處,其他設備,31100731173,1100731,PEARL,DMP925SP
1100050001,1100728,電吉他,5,1.玫瑰木指板。2.桃花心木琴身。3.楓木琴頸。4.控制旋鈕：五段搖頭開關，一個音量旋鈕，一個音色旋鈕。5.含拾音器、吉他袋、背帶、立式鐵製吉他架。,把,"18,000",學生事務處課外活動指導組,K12102,王棋慧, ,全方位樂器有限公司,正常,採字1100000066,校內單位,學生事務處,其他設備,31100731173,1100731,IBANEZ,RG350DXZ
1100050002,1100728,電吉他,5,1.玫瑰木指板。2.桃花心木琴身。3.楓木琴頸。4.控制旋鈕：五段搖頭開關，一個音量旋鈕，一個音色旋鈕。5.含拾音器、吉他袋、背帶、立式鐵製吉他架。,把,"18,000",學生事務處課外活動指導組,K12103,王棋慧, ,全方位樂器有限公司,正常,採字1100000066,校內單位,學生事務處,其他設備,31100731173,1100731,IBANEZ,RG350DXZ
1100051000,1100728,單鍵盤電子琴,5,1.琴鍵數：61鍵。2.鍵盤類型：管風琴、觸鍵感應。3.琶音：有。4.顯示畫面：(1)類型：TFT彩色、VGA LCD 寬螢幕。(2)尺寸：800*480點 7吋。5.發聲數最多128。6.音色數：986種音色+41種鼓組/SFX套件。7.錄音長度：一首歌曲80分鐘。8.殘響：59種預設+30組使用者設定。9.合唱：106種預設+30組使用者設定。10. DSP：322種預設+30組使用者設定。11.內建伴奏風格數：400。12.音色設定按鍵數：8。13.台灣製琴袋。,台,"50,000",學生事務處課外活動指導組,K12102,王棋慧, ,全方位樂器有限公司,正常,採字1100000066,校內單位,學生事務處,其他設備,31100731173,1100731,YAMAHA,PSR-SX700
1100052000,1100728,吉他音箱,5,1.真空管30瓦音箱。2.輸入：Hi＆Lo Jacks。3.有明亮開關。4.頻道數：2。5.驅動器：1*12英吋HH驅動器。6.EQ均衡：低音、中音、高音。,台,"34,000",學生事務處課外活動指導組,O22400,王棋慧, ,全方位樂器有限公司,正常,採字1100000066,校內單位,學生事務處,其他設備,31100731173,1100731,LANEY,VC30-112
1100122000,1100908,活動式棒球網屋,5,1.拱門組：鐵製ㄇ型支架*4，鐵製交叉拉桿*8，實心煞車塑膠輪*8，尺寸：長20米，寬4.31米，高3.45米。 2.防護網：材質PE，線徑3mm，綱目4.5cm。,式,"150,000",學生事務處課外活動指導組,O12400,王棋慧, ,開旭專業圍網工程行,正常,採字1100000122,校內單位,學生事務處,其他設備,31100917072,1100917,開旭專業圍網工程行,訂製品
1100132000,1100917,單槍投影機,5,1.解析度：1920*1200(WUXGA)。2.亮度：6000流明。3.顯示系統：0.64LCD*3片。4.投影畫面：30吋至300吋。5.光源：雷射。6.喇叭：16W。7.鏡頭位移：V:0-56.5％，H:+/-4.6％。8.含安裝。,台,"57,312",學生事務處課外活動指導組,D20700,王棋慧,雷射投影機 ,利洋國際科技有限公司,正常,採字1100000108,校內單位,學生事務處,機械儀器及設備,31100927051,1100927,Maxell,MP-WU5603T
1100137000,1100917,筆記型電腦,4,1.螢幕：15.6吋 LCD ，解析度 1920*1080，內建Nvidia獨立顯示晶片。 2.處理器：Intel Mobile Core i7 1.8GHz第10代製程，處理器核心數(Cores) 6個，執行緒12個。 3.記憶體：8GB DDR4。 4.硬碟機：固態硬碟(SSD M.2，Solid State Drive) 512GB。 5.提供USB 介面3個，內建HD攝影機。 6.作業系統：WIN 10 64Bit中文專業隨機版(合法版權)。 7. 1個耳機／喇叭／線路輸出，支援內崁式麥克風的耳機。 8.區域網路：提供內建Ethernet網路介面達10/100/1000Mbps。 9.無線網路：Wi-Fi 6 AX201。 10.提供電腦包、滑鼠、鋰離子電池一個。 11.具中華民國環保標章認證。,台,"28,000",學生事務處課外活動指導組,H10400,王棋慧, ,利洋國際科技有限公司,正常,採字1100000105,校內單位,學生事務處,機械儀器及設備,31100930113,1100930,ASUS,K571L
1100183000,1101014,烤箱,5,1.電力式烤箱。2.材質：不鏽鋼304。3.溫控設定：0℃~+300℃。4.層網4層。5.上、下燈管，可選擇單獨使用上火與下火。,台,"34,650",學生事務處課外活動指導組,H11000,王棋慧, ,許多廚師道具工房有限公司,正常,採字1100000160,校內單位,學生事務處,機械儀器及設備,31101029121,1101029,理騰,LTA-DV-EVXB
1100185000,1101014,外抽式真空封口機,5,1.加熱方式：瞬熱式。2.真空能力：26.0”hg。3.封口尺寸：寬400.0mm*厚5.0mm。4.抽氣時間：0.0-99.0秒。5.封口時間：0.0-9.0秒。6.壓凝時間：0.0-6.0秒。,台,"13,650",學生事務處課外活動指導組,H11000,王棋慧, ,許多廚師道具工房有限公司,正常,採字1100000160,校內單位,學生事務處,機械儀器及設備,31101029121,1101029,達詠,DVT-405C
1100239001,1101126,被動式喇叭,5,1.單體：15吋低音+1.4吋號角式高音。2.功率定額：500W。3.峰值功率：1000W。4.阻抗：8ohms。5.輸入：1*TRS、1*speakon。6.活動式。7.頻率響應：46Hz ~ 20KHz。,台,"14,800",學生事務處課外活動指導組,O42400,王棋慧, ,葉興資訊有限公司,正常,採字1100000104,校內單位,學生事務處,機械儀器及設備,31101130087,1101130,YAMAHA,CBR15
1100239002,1101126,被動式喇叭,5,1.單體：15吋低音+1.4吋號角式高音。2.功率定額：500W。3.峰值功率：1000W。4.阻抗：8ohms。5.輸入：1*TRS、1*speakon。6.活動式。7.頻率響應：46Hz ~ 20KHz。,台,"14,800",學生事務處課外活動指導組,O42400,王棋慧, ,葉興資訊有限公司,正常,採字1100000104,校內單位,學生事務處,機械儀器及設備,31101130087,1101130,YAMAHA,CBR15
